borough,neighborhood,building_class_category,tax_class_at_present,block,lot,easement,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7929,4,NA,A2,7610 AMBOY ROAD,NA,10307,1,0,1,4000,1100,1960,1,A2,550000,45828,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7932,5,NA,A1,7638 AMBOY ROAD,NA,10307,1,0,1,4000,1986,1925,1,A1,875000,45777,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7936,36,NA,A1,242 CONNECTICUT STREET,NA,10307,1,0,1,6560,3200,1995,1,A1,598888,45730,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7939,65,NA,A1,21 MASSACHUSETTS STREET,NA,10307,1,0,1,5940,2610,1975,1,A1,0,45745,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7940,25,NA,A9,58 MASSACHUSETTS ST,NA,10307,1,0,1,3916,1920,1970,1,A9,0,45722,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7940,43,NA,A1,N/A MASSACHUSETTS STREET,NA,10307,1,0,1,3560,3000,NA,1,A1,1118039,45645,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7945,68,NA,A2,15 SATTERLEE STREET,NA,10307,1,0,1,4000,960,1920,1,A2,527000,45747,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7964,20,NA,A1,8 SATTERLEE STREET,NA,10307,1,0,1,3300,1320,1925,1,A1,600000,45644,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7997,6,NA,A1,61 GIRARD STREET,NA,10307,1,0,1,6200,1232,1910,1,A1,30000,45771,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7999,53,NA,A5,22 GIRARD STREET,NA,10307,1,0,1,945,1680,1988,1,A5,525000,45825,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,7999,68,NA,A5,46 GIRARD STREET,NA,10307,1,0,1,1485,1800,1988,1,A5,0,45594,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8001,21,NA,A1,60 TYRRELL STREET,NA,10307,1,0,1,4952,1848,1901,1,A1,647000,45748,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8001,84,NA,A5,30 CONFERENCE COURT,NA,10307,1,0,1,1510,1700,1998,1,A5,499000,45874,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8003,17,NA,A1,5461 ARTHUR KILL ROAD,NA,10307,1,0,1,5000,2142,1901,1,A1,880000,45778,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8005,100,NA,A1,5 HOPPING AVENUE,NA,10307,1,0,1,2503,1416,1925,1,A1,811000,45687,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8005,189,NA,A3,25 AVIVA COURT,NA,10307,1,0,1,11410,4852,1995,1,A3,1410000,45839,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8013,9,NA,A1,59 LION STREET,NA,10307,1,0,1,4370,2400,2001,1,A1,1100000,45853,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8014,4,NA,A5,13 MAIDEN LANE,NA,10307,1,0,1,1103,825,1931,1,A5,459000,45741,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8021,2,NA,A1,185 FISHER AVENUE,NA,10307,1,0,1,6450,1360,1915,1,A1,10,45868,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8022,34,NA,A1,121 WOOD AVENUE,NA,10307,1,0,1,8400,2504,1901,1,A1,935000,45770,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8022,108,NA,A1,186 FISHER AVENUE,NA,10307,1,0,1,3500,1365,1901,1,A1,200000,45861,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8023,82,NA,A1,162 WOOD AVENUE,NA,10307,1,0,1,3719,2100,2005,1,A1,975000,45764,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8025,56,NA,A2,5356 ARTHUR KILL ROAD,NA,10307,1,0,1,3502,2047,1901,1,A2,746500,45726,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8025,105,NA,A1,353 CRAIG AVENUE,NA,10307,1,0,1,4840,1662,1950,1,A1,931000,45636,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8026,8,NA,S1,165 MAIN STREET,NA,10307,1,1,2,12871,2240,1901,1,S1,0,45640,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8026,27,NA,A1,127 MAIN STREET,NA,10307,1,0,1,12720,5047,1901,1,A1,0,45709,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8026,100,NA,A1,5396 ARTHUR KILL ROAD,NA,10307,1,0,1,5304,1620,1901,1,A1,500000,45674,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8026,124,NA,A1,140 JOHNSON AVENUE,NA,10307,1,0,1,12084,1216,1901,1,A1,0,45622,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8026,127,NA,A1,144 JOHNSON AVENUE,NA,10307,1,0,1,11978,1840,1945,1,A1,725000,45609,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8028,23,NA,A1,133 BUTLER AVENUE,NA,10307,1,0,1,3487,1464,1901,1,A1,1200000,45595,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8030,4,NA,A1,63 BENTLEY STREET,NA,10307,1,0,1,5000,1584,1955,1,A1,10,45637,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8032,9,NA,A1,535 CRAIG AVENUE,NA,10307,1,0,1,9196,3818,1901,1,A1,1350000,45881,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8034,39,NA,A1,25 HALE STREET,NA,10307,1,0,1,4000,1560,1901,1,A1,0,45617,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8034,45,NA,A1,35 HALE STREET,NA,10307,1,0,1,5000,2450,1997,1,A1,0,45813,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,22,NA,A1,255 BREHAUT AVENUE,NA,10307,1,0,1,5300,1236,1920,1,A1,796950,45686,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,41,NA,A1,217 BREHAUT AVENUE,NA,10307,1,0,1,2862,1064,1920,1,A1,0,45671,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,56,NA,A2,126 CRAIG AVENUE,NA,10307,1,0,1,5562,972,1965,1,A2,880000,45882,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,56,NA,A2,126 CRAIG AVENUE,NA,10307,1,0,1,10890,972,1965,1,A2,1050000,45797,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8040,70,NA,A1,104 NASHVILLE STREET,NA,10307,1,0,1,10650,2998,1983,1,A1,10,45714,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,7,NA,S1,7247 AMBOY ROAD,NA,10307,1,1,2,6250,1536,1911,1,S1,0,45818,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,16,NA,A1,275 BARNARD AVENUE,NA,10307,1,0,1,3429,1072,1905,1,A1,0,45818,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,37,NA,A1,227 BARNARD AVENUE,NA,10307,1,0,1,8177,1180,1910,1,A1,200000,45827,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,63,NA,A2,142 CRAIG AVENUE,NA,10307,1,0,1,6384,1210,1945,1,A2,700000,45576,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8041,75,NA,A2,214 BREHAUT AVENUE,NA,10307,1,0,1,5500,1056,1965,1,A2,600000,45691,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8042,5,NA,A5,7273 AMBOY ROAD,NA,10307,1,0,1,2719,1280,1996,1,A5,0,45632,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8042,14,NA,A1,269 FISHER AVENUE,NA,10307,1,0,1,3860,1440,1997,1,A1,865000,45847,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8042,83,NA,A2,224 BARNARD AVENUE,NA,10307,1,0,1,5760,805,1960,1,A2,0,45600,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8042,85,NA,A2,230 BARNARD AVENUE,NA,10307,1,0,1,6930,2170,1965,1,A2,679500,45646,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8043,84,NA,A1,224 FISHER AVENUE,NA,10307,1,0,1,8760,1368,1945,1,A1,312500,45888,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8046,48,NA,A1,197 JOHNSON AVENUE,NA,10307,1,0,1,7984,3166,1920,1,A1,999999,45847,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8047,5,NA,A1,7497 AMBOY ROAD,NA,10307,1,0,1,41325,2667,1920,1,A1,0,45751,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8048,74,NA,S1,232 MAIN STREET,NA,10307,1,1,2,3625,2736,1931,1,S1,0,45640,2025
5,TOTTENVILLE,01 ONE FAMILY DWELLINGS,1,8049,4,NA,A1,7587 AMBOY ROAD,NA,10307,1,0,1,4500,2026,1920,1,A1,507000,45574,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7780,84,NA,B2,31 CALLAHAN,NA,10307,2,0,2,4000,2500,2001,1,B2,600000,45569,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7780,84,NA,B2,31 CALLAHAN LANE,NA,10307,2,0,2,4000,2500,2001,1,B2,0,45784,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7780,85,NA,B2,35 CALLAHAN LANE,NA,10307,2,0,2,4000,2500,2001,1,B2,0,45595,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7786,117,NA,B2,614 PAGE AVENUE,NA,10307,2,0,2,3900,4136,2006,1,B2,1155000,45621,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7793,170,NA,B2,57 JACOB STREET,NA,10307,2,0,2,4738,2320,1988,1,B2,965000,45603,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7812,25,NA,B2,12 KATHLEEN COURT,NA,10307,2,0,2,9163,2950,1994,1,B2,1285000,45601,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7826,226,NA,B2,303 SPRAGUE AVENUE,NA,10307,2,0,2,7315,2700,2005,1,B2,999000,45897,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7841,96,NA,B1,90 NANCY LANE,NA,10307,2,0,2,12525,3800,1983,1,B1,0,45749,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7841,126,NA,B2,45 NANCY LANE,NA,10307,2,0,2,9790,4400,1988,1,B2,0,45743,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7850,151,NA,B2,133 HONEY LANE,NA,10307,2,0,2,4363,2250,1996,1,B2,0,45880,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7853,91,NA,B2,66 JOLINE AVENUE,NA,10307,2,0,2,5485,2037,2004,1,B2,1050000,45847,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7861,26,NA,B2,378 LORETTO STREET,NA,10307,2,0,2,4063,2700,1993,1,B2,0,45812,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7861,58,NA,B2,667 ROCKAWAY STREET,NA,10307,2,0,2,4000,2000,1901,1,B2,850000,45611,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7862,21,NA,B2,644 ROCKAWAY STREET,NA,10307,2,0,2,4000,2024,2000,1,B2,0,45708,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7862,35,NA,B2,670 ROCKAWAY STREET,NA,10307,2,0,2,4250,2450,1995,1,B2,0,45789,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7862,59,NA,B2,611 YETMAN AVENUE,NA,10307,2,0,2,7500,2300,1988,1,B2,1160000,45665,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7866,16,NA,B2,55 FAYANN LANE,NA,10307,2,0,2,9612,3800,1995,1,B2,0,45719,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7867,36,NA,B2,114 SPRAGUE AVENUE,NA,10307,2,0,2,9000,2288,1930,1,B2,775000,45783,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7867,50,NA,B2,142 SPRAGUE AVENUE,NA,10307,2,0,2,4491,2625,2018,1,B2,1225000,45644,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7867,55,NA,B2,15 PETUNIA COURT,NA,10307,2,0,2,4590,2160,2001,1,B2,1225000,45744,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7867,207,NA,B2,34 DELIA COURT,NA,10307,2,0,2,5272,2736,2001,1,B2,875000,45785,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7868,148,NA,B2,15 JOYCE LANE,NA,10307,2,0,2,11980,3700,1996,1,B2,0,45818,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7884,19,NA,B2,366 MANHATTAN STREET,NA,10307,2,0,2,10000,2340,1982,1,B2,0,45776,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7884,24,NA,B2,376 MANHATTAN STREET,NA,10307,2,0,2,5000,4075,2006,1,B2,1400000,45866,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7887,71,NA,B2,299 BRIGHTON STREET,NA,10307,2,0,2,5000,2450,1999,1,B2,0,45747,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7890,7,NA,B2,384 YETMAN AVENUE,NA,10307,2,0,2,4000,2200,2000,1,B2,1100000,45891,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7891,75,NA,B2,183 BRIGHTON STREET,NA,10307,2,0,2,4000,2226,2008,1,B2,1260000,45904,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7892,99,NA,B2,165 CHELSEA STREET,NA,10307,2,0,2,6160,2820,1988,1,B2,1279000,45883,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7899,36,NA,B2,21 BRIGHTON STREET,NA,10307,2,0,2,3742,2416,1910,1,B2,625000,45596,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7906,76,NA,B2,341 SWINNERTON STREET,NA,10307,2,0,2,8000,3206,1992,1,B2,990000,45678,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7910,72,NA,B2,239 CARTERET STREET,NA,10307,2,0,2,3600,2811,2005,1,B2,0,45789,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7911,24,NA,B2,N/A CHELSEA STREET,NA,10307,2,0,2,3800,2384,2024,1,B2,930000,45832,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7911,79,NA,B2,383 MAIN STREET,NA,10307,2,0,2,3800,2250,1989,1,B2,850000,45569,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7913,27,NA,B2,150 SWINNERTON STREET,NA,10307,2,0,2,6500,3360,1986,1,B2,1200000,45643,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7915,13,NA,B2,274 MAIN STREET,NA,10307,2,0,2,4750,2940,1990,1,B2,0,45743,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7915,13,NA,B2,274 MAIN STREET,NA,10307,2,0,2,4750,2940,1990,1,B2,855000,45744,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7923,60,NA,B2,245 ASPINWALL STREET,NA,10307,2,0,2,7605,3475,1992,1,B2,0,45708,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7924,4,NA,B2,7324 HYLAN BOULEVARD,NA,10307,2,0,2,4000,2532,1985,1,B2,1135000,45665,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7924,63,NA,B2,237 FINLAY STREET,NA,10307,2,0,2,5102,3879,2012,1,B2,1450000,45595,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7928,34,NA,B2,138 FINLAY STREET,NA,10307,2,0,2,5820,2175,1999,1,B2,1300000,45667,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7929,58,NA,B2,61 ASPINWALL STREET,NA,10307,2,0,2,10600,3870,2000,1,B2,1645000,45819,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7936,7,NA,B2,184 CONNECTICUT STREET,NA,10307,2,0,2,6000,3000,1995,1,B2,1350000,45888,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7939,1,NA,B2,326 SHORE ROAD,NA,10307,2,0,2,12120,4100,1986,1,B2,1455000,45664,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7940,49,NA,B2,12 MASSACHUSETTS STREET,NA,10307,2,0,2,3916,1615,1970,1,B2,0,45617,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7966,70,NA,B2,46 SATTERLEE STREET,NA,10307,2,0,2,3060,1568,1910,1,B2,0,45783,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,7997,28,NA,B2,60 MEAGAN LOOP,NA,10307,2,0,2,3430,2000,2001,1,B2,10,45856,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8001,40,NA,B2,5407 ARTHUR KILL ROAD,NA,10307,2,0,2,6005,2440,2019,1,B2,1175000,45859,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8001,76,NA,B9,46 UTAH STREET,NA,10307,2,0,2,1130,1680,1996,1,B9,0,45853,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8002,7,NA,B2,327 ELLIS STREET,NA,10307,2,0,2,5950,2647,2014,1,B2,0,45839,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8005,147,NA,B2,69 HOPPING AVENUE,NA,10307,2,0,2,47520,6890,1955,1,B2,10,45791,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8005,163,NA,B2,85 HOPPING AVENUE,NA,10307,2,0,2,45386,5465,1945,1,B2,0,45768,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8024,79,NA,B2,164 LEE AVENUE,NA,10307,2,0,2,5650,2520,1950,1,B2,975000,45896,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8025,19,NA,B2,145 JOHNSON AVENUE,NA,10307,2,0,2,12000,2586,1901,1,B2,0,45783,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8028,4,NA,B2,467 CRAIG AVENUE,NA,10307,2,0,2,1980,1500,1997,1,B2,782500,45673,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8033,30,NA,B2,98 HOPPING AVENUE,NA,10307,2,0,2,10380,2056,1901,1,B2,0,45756,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8033,56,NA,B3,110 PATTEN STREET,NA,10307,2,0,2,3600,2864,1901,1,B3,0,45768,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8034,70,NA,B2,10 SIMON COURT,NA,10307,2,0,2,6400,3290,2001,1,B2,975000,45784,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8034,92,NA,B2,23 FERGUSON COURT,NA,10307,2,0,2,3034,2650,2000,1,B2,1049000,45805,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8034,104,NA,B2,24 FERGUSON COURT,NA,10307,2,0,2,4361,2900,2000,1,B2,732376,45656,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8038,36,NA,B2,112 LENHART STREET,NA,10307,2,0,2,3772,3130,2004,1,B2,1080000,45789,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8039,48,NA,B2,68 CRAIG AVENUE,NA,10307,2,0,2,3993,2821,2005,1,B2,1020000,45699,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8041,4,NA,B2,7239 AMBOY ROAD,NA,10307,2,0,2,7700,2440,1915,1,B2,0,45818,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8041,96,NA,B2,252 BREHAUT AVENUE,NA,10307,2,0,2,4400,2200,1998,1,B2,1125000,45575,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8045,28,NA,B2,229 YETMAN AVENUE,NA,10307,2,0,2,7410,4029,2001,1,B2,1265000,45684,2025
5,TOTTENVILLE,02 TWO FAMILY DWELLINGS,1,8045,49,NA,B2,195 YETMAN AVENUE,NA,10307,2,0,2,7280,1824,1899,1,B2,775000,45895,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1034,NA,R3,"372 SPRAGUE AVENUE, 34",34,10307,1,NA,1,NA,NA,1988,1,R3,547695,45701,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1036,NA,R3,"368 SPRAGUE AVENUE, 36",36,10307,1,NA,1,NA,NA,1988,1,R3,490000,45603,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1076,NA,R3,"189 WINDING WOODS LOOP, 76",76,10307,1,NA,1,NA,NA,1988,1,R3,0,45605,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1082,NA,R3,"207 WINDING WOODS LOOP, 82",82,10307,1,NA,1,NA,NA,1988,1,R3,439000,45819,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1088,NA,R3,"110 SURFSIDE PLAZA, 88",88,10307,1,NA,1,NA,NA,1988,1,R3,380000,45838,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1093,NA,R3,"120 SURFSIDE PLAZA, 93",93,10307,1,NA,1,NA,NA,1988,1,R3,230000,45670,2025
5,TOTTENVILLE,04 TAX CLASS 1 CONDOS,1A,7860,1100,NA,R3,"156 SURFSIDE PLAZA, 100",100,10307,1,NA,1,NA,NA,1988,1,R3,475000,45848,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7780,2,NA,V0,215 CLERMONT STREET,NA,10307,0,0,0,11404,0,NA,1,V0,750000,45869,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7780,100,NA,V0,N/A PAGE AVENUE,NA,10307,0,0,0,201715,0,NA,1,V0,0,45636,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7799,17,NA,V0,7080 AMBOY ROAD,NA,10307,0,0,0,7824,0,NA,1,V0,500000,45867,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7853,117,NA,V0,N/A TRUMAN STREET,NA,10307,0,0,0,6044,0,NA,1,V0,420000,45714,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7867,19,NA,V0,80 SPRAGUE AVENUE,NA,10307,NA,NA,NA,NA,0,NA,1,V0,0,45799,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7881,2,NA,V0,N/A MANHATTAN STREET,NA,10307,0,0,0,2500,0,NA,1,V0,0,45793,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7889,81,NA,V0,N/A SLEIGHT AVENUE,NA,10307,0,0,0,1530,0,NA,1,V0,0,45898,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7889,81,NA,V0,N/A SLEIGHT AVENUE,NA,10307,0,0,0,1530,0,NA,1,V0,1325000,45790,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7889,82,NA,V0,N/A YETMAN AVENUE,NA,10307,0,0,0,7625,0,NA,1,V0,0,45898,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7889,82,NA,V0,N/A YETMAN AVENUE,NA,10307,0,0,0,7625,0,NA,1,V0,1325000,45790,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7924,86,NA,V0,N/A FINLAY STREET,NA,10307,0,0,0,3900,0,NA,1,V0,470000,45663,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7939,55,NA,V0,N/A HYLAN BOULEVARD,NA,10307,0,0,0,4000,0,2024,1,V0,997885,45610,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7939,57,NA,V0,N/A HYLAN BOULEVARD,NA,10307,0,0,0,4000,0,2024,1,V0,997885,45610,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,7965,38,NA,V0,N/A WARDS POINT AVENUE,NA,10307,0,0,0,4061,0,2025,1,V0,300000,45639,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,8028,19,NA,V0,N/A BUTLER AVENUE,NA,10307,0,0,0,3885,0,2025,1,V0,1200000,45595,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,8028,21,NA,V0,N/A BUTLER AVENUE,NA,10307,0,0,0,3858,0,2025,1,V0,1200000,45595,2025
5,TOTTENVILLE,05 TAX CLASS 1 VACANT LAND,1B,8041,38,NA,V0,N/A BARNARD AVENUE,NA,10307,0,0,0,4025,0,NA,1,V0,200000,45827,2025
5,TOTTENVILLE,07 RENTALS - WALKUP APARTMENTS,2,8047,35,NA,C7,217 MAIN STREET,NA,10307,11,3,14,27874,22603,1931,2,C7,0,45595,2025
5,TOTTENVILLE,22 STORE BUILDINGS,4,7899,16,NA,K4,7420 AMBOY ROAD,NA,10307,1,1,2,3250,2088,1945,4,K4,564438,45678,2025
5,TOTTENVILLE,31 COMMERCIAL VACANT LAND,4,7991,39,NA,V1,N/A ELLIS STREET,NA,10307,0,0,0,13842,0,NA,4,V1,200000,45775,2025
5,TOTTENVILLE,31 COMMERCIAL VACANT LAND,4,8045,1,NA,V1,N/A LEE AVENUE,NA,10307,0,0,0,5302,0,2024,4,V1,0,45806,2025
5,TOTTENVILLE,31 COMMERCIAL VACANT LAND,4,8045,3,NA,V1,N/A AMBOY ROAD,NA,10307,0,0,0,6049,0,2024,4,V1,0,45806,2025
5,TOTTENVILLE,31 COMMERCIAL VACANT LAND,4,8045,95,NA,V1,N/A LEE AVENUE,NA,10307,0,0,0,5189,0,2024,4,V1,0,45806,2025
5,TOTTENVILLE,38 ASYLUMS AND HOMES,4,7826,125,NA,N9,10 JOLINE LANE,NA,10307,0,1,1,31080,4300,1972,4,N9,0,45615,2025
5,TOTTENVILLE,41 TAX CLASS 4 - OTHER,1B,8008,70,NA,V0,40 MURRAY STREET,NA,10309,0,0,0,4777,0,NA,4,Z9,0,45601,2025
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,13,NA,A2,3880 VICTORY BOULEVARD,NA,10314,1,0,1,6371,1144,1955,1,A2,745000,45812,2025
5,TRAVIS,01 ONE FAMILY DWELLINGS,1,2610,107,NA,A5,131 RIDGEWAY AVENUE,NA,10314,1,0,1,1512,1202,2004,1,A5,390390,45869,2025
